Player,Tournament,Tournament Rating,Shots,Shot+
"McLeod, S (Koe, J)",2023 Tim Hortons Brier,9.9,150,95.40229885
"Smitheram, C (Latimer)",2023 Tim Hortons Brier,9.9,110,80.05865103
"Morin, B (Tao)",2023 U Sports/Curling Canada Championships,8.51,112,111.7056856
"Neuert, J (Tao)",2023 U Sports/Curling Canada Championships,8.51,34,103.5483871
"Tao, J (Tao)",2023 U Sports/Curling Canada Championships,8.51,126,103.8194444
"Young, D (Jacques)",2023 U Sports/Curling Canada Championships,8.51,110,108.9700997
"Horgan, J (Epping)",2023 U Sports/Curling Canada Championships,8.51,169,111.1111111
"McCurdy, D (Purcell)",2023 U Sports/Curling Canada Championships,8.51,173,96.94915254
"McEachren, A (Purcell)",2023 U Sports/Curling Canada Championships,8.51,172,102.0833333
"Dyck, G (Tao)",2023 U Sports/Curling Canada Championships,8.51,128,110.7936508
"Larlee, J (Stewart)",2023 U Sports/Curling Canada Championships,8.51,92,109.8412698
"Elliott, L (Stewart)",2023 U Sports/Curling Canada Championships,8.51,38,109.5238095
"Bonin-Ducharme, O (Horgan)",2023 U Sports/Curling Canada Championships,8.51,172,107.9207921
"Currie, B (Mosher)",2023 U Sports/Curling Canada Championships,8.51,130,107.9734219
"Bowyer, D (Wipf)",2023 U Sports/Curling Canada Championships,8.51,132,107.7702703
"Weagle, S (Kavanaugh)",2023 U Sports/Curling Canada Championships,8.51,90,106.6666667
"Schnurr, G (Purdy)",2023 U Sports/Curling Canada Championships,8.51,172,106.462585
"Purdy, O (Purdy)",2023 U Sports/Curling Canada Championships,8.51,171,106.5972222
"Mooibroek, S (Mooibroek)",2023 U Sports/Curling Canada Championships,8.51,170,105.9859155
"Beland, S (Stewart)",2023 U Sports/Curling Canada Championships,8.51,130,105.704698
"Massey, C (Purdy)",2023 U Sports/Curling Canada Championships,8.51,172,105.4313099
"Schnurr, C (Purdy)",2023 U Sports/Curling Canada Championships,8.51,172,105.3511706
"Churchill, C (Mosher)",2023 U Sports/Curling Canada Championships,8.51,130,105.0675676
"McPherson, C (McEachren)",2023 U Sports/Curling Canada Championships,8.51,173,104.1269841
"Wipf, K (Wipf)",2023 U Sports/Curling Canada Championships,8.51,127,104.1522491
"Tao, J (Tao)",2023 U Sports/Curling Canada Championships,8.51,126,103.8194444
"Mulima, K (Mooibroek)",2023 U Sports/Curling Canada Championships,8.51,154,103.6184211
"Leung, D (Horgan)",2023 U Sports/Curling Canada Championships,8.51,171,103.3444816
"Branconnier, S (Horgan)",2023 U Sports/Curling Canada Championships,8.51,171,102.8481013
"Young, E (McPherson)",2023 U Sports/Curling Canada Championships,8.51,174,102.9605263
"Macdonald, D (Stewart)",2023 U Sports/Curling Canada Championships,8.51,130,102.295082
"Weagle, C (Mosher)",2023 U Sports/Curling Canada Championships,8.51,40,102.2875817
"Stewart, J (Stewart)",2023 U Sports/Curling Canada Championships,8.51,125,101.0452962
"Toews, T (Wipf)",2023 U Sports/Curling Canada Championships,8.51,92,100.9708738
"Pearce, B (Mooibroek)",2023 U Sports/Curling Canada Championships,8.51,174,100.6410256
"Small, W (Mooibroek)",2023 U Sports/Curling Canada Championships,8.51,174,97.98657718
"Keenan, M (Wipf)",2023 U Sports/Curling Canada Championships,8.51,132,91.83673469
"Kavanaugh, A (Kavanaugh)",2023 U Sports/Curling Canada Championships,8.51,130,89.23611111
"Drysdale, E (Jacques)",2023 U Sports/Curling Canada Championships,8.51,40,90.03215434
"Harris, C (Mooibroek)",2023 U Sports/Curling Canada Championships,8.51,20,85.71428571
"Snyder, A (Dobson)",2023 CCAA/Curling Canada College Curling Championships,6.26,150,105.8631922
"Jones, J (Jones)",2023 CCAA/Curling Canada College Curling Championships,6.26,155,103.4013605
"Dobson, J (Dobson)",2023 CCAA/Curling Canada College Curling Championships,6.26,145,105.4237288
"Matthews, J (Jones)",2023 CCAA/Curling Canada College Curling Championships,6.26,158,104.9342105
"Little, L (Jones)",2023 CCAA/Curling Canada College Curling Championships,6.26,154,104.1666667
"Garner, N (Dobson)",2023 CCAA/Curling Canada College Curling Championships,6.26,130,103.960396
"Reese, H (Cornelson)",2023 CCAA/Curling Canada College Curling Championships,6.26,131,101.3289037
"Darling, C (Simms)",2023 CCAA/Curling Canada College Curling Championships,6.26,139,100.3311258
"Just, E (Jones)",2023 CCAA/Curling Canada College Curling Championships,6.26,159,100.3246753
"Helston, B (Helston)",2023 CCAA/Curling Canada College Curling Championships,6.26,166,99.65277778
"Abrams, M (Dobson)",2023 CCAA/Curling Canada College Curling Championships,6.26,126,99.67532468
"Borkovic, S (Borkovic)",2023 CCAA/Curling Canada College Curling Championships,6.26,122,99.31740614
"Sharp, M (Baum)",2023 CCAA/Curling Canada College Curling Championships,6.26,170,98.99328859
"Sawiak, M (Cornelson)",2023 CCAA/Curling Canada College Curling Championships,6.26,125,96.62162162
"Brodt, T (Oake)",2023 CCAA/Curling Canada College Curling Championships,6.26,122,96.22641509
"Hannah, M (Rivard)",2023 CCAA/Curling Canada College Curling Championships,6.26,20,93.75
"Bowman, E (Simms)",2023 CCAA/Curling Canada College Curling Championships,6.26,159,93.93939394
"Berry, A (Simms)",2023 CCAA/Curling Canada College Curling Championships,6.26,178,93.29073482
"Diprose, C (Cornelson)",2023 CCAA/Curling Canada College Curling Championships,6.26,129,92.42902208
"Simms, C (Simms)",2023 CCAA/Curling Canada College Curling Championships,6.26,155,90.52631579
"Cornelson, B (Cornelson)",2023 CCAA/Curling Canada College Curling Championships,6.26,129,89
"Ogg, A (Borkovic)",2023 CCAA/Curling Canada College Curling Championships,6.26,102,87.67123288
"Genjaga, K (Dobson)",2023 CCAA/Curling Canada College Curling Championships,6.26,33,87.66233766
"McCabe, J (Borkovic)",2023 CCAA/Curling Canada College Curling Championships,6.26,124,86.94267516
"Pelech, B (Pelech)",2023 CCAA/Curling Canada College Curling Championships,6.26,125,85.40925267
"Oake, N (Oake)",2023 CCAA/Curling Canada College Curling Championships,6.26,116,85.56338028
"Kress, J (Helston)",2023 CCAA/Curling Canada College Curling Championships,6.26,168,86.53846154
"Galardo, N (Galardo)",2023 CCAA/Curling Canada College Curling Championships,6.26,108,83.33333333
"Buccholtz, J (Pelech)",2023 CCAA/Curling Canada College Curling Championships,6.26,124,83.84879725
"Wasylenko, M (Borkovic)",2023 CCAA/Curling Canada College Curling Championships,6.26,124,83.38983051
"Collings, C (Helston)",2023 CCAA/Curling Canada College Curling Championships,6.26,169,79.05405405
"Fraser-Freeman, C (Galardo)",2023 CCAA/Curling Canada College Curling Championships,6.26,108,75.6097561
"Potter, B (Galardo)",2023 CCAA/Curling Canada College Curling Championships,6.26,134,67.752443
"Harnden, E (Dunstone)",2023 World Championships,10.42,259,101.5384615
"Harnden, R (Dunstone)",2023 World Championships,10.42,4,100.5747126
"Walker, G (Gushue)",2023 World Championships,10.42,256,107.2254335
"Gushue, B (Gushue)",2023 World Championships,10.42,255,111.0759494
"Nichols, M (Gushue)",2023 World Championships,10.42,260,106.5217391
"Hardie, G (Mouat)",2023 World Championships,10.42,247,109.0062112
"McMillan, H (Mouat)",2023 World Championships,10.42,246,105.5555556
"Schwaller, Y (Schwaller)",2023 World Championships,10.42,254,111.6923077
"Sundgren, C (Edin)",2023 World Championships,10.42,216,104.0462428
"Giovanella, M (Retornaz)",2023 World Championships,10.42,260,102.3054755
"Lammie, B (Mouat)",2023 World Championships,10.42,248,99.38271605
"Lachat, P (Schwaller)",2023 World Championships,10.42,254,102.0771513
"Eriksson, O (Edin)",2023 World Championships,10.42,220,102.4615385
"Mouat, B (Mouat)",2023 World Championships,10.42,245,105.625
"Michel, S (Schwaller)",2023 World Championships,10.42,253,105.8823529
"Edin, N (Edin)",2023 World Championships,10.42,219,105.9936909
"Schwarz, B (Schwaller)",2023 World Championships,10.42,247,107.8616352
"Mosaner, A (Retornaz)",2023 World Championships,10.42,260,106.4615385
"Retornaz, J (Retornaz) ",2023 World Championships,10.42,259,104.7770701
"Wrana, R (Edin)",2023 World Championships,10.42,220,109.202454
"Arman, S (Retornaz)",2023 World Championships,10.42,258,103.6809816
"Hamilton, M (Shuster)",2023 World Championships,10.42,190,99.06542056
"Shuster, J (Shuster)",2023 World Championships,10.42,209,102.2727273
"Plys, C (Shuster)",2023 World Championships,10.42,210,99.05362776
"Landsteiner, J (Shuster)",2023 World Championships,10.42,146,100
"Yamaguchi, T (Yamaguchi)",2023 World Championships,10.42,208,103.4267913
"Kim, T (Jeong)",2023 World Championships,10.42,196,98.86363636
"Lee, J (Jeong)",2023 World Championships,10.42,196,92.7444795
"Koizumi, S (Yamaguchi)",2023 World Championships,10.42,208,97.71428571
"Hood, A (Hood)",2023 World Championships,10.42,194,86.08414239
"Kim, M (Jeong)",2023 World Championships,10.42,196,94.02515723
"Walker, H (Hood)",2023 World Championships,10.42,190,98.57549858
"Smith, B (Hood)",2023 World Championships,10.42,198,85.53459119
"Sargon, B (Hood)",2023 World Championships,10.42,198,88.67924528
"Yanagisawa, R (Yamaguchi)",2023 World Championships,10.42,205,100.9493671
"Jeong, B (Jeong)",2023 World Championships,10.42,194,88.49840256
"Yamamoto, T (Yamaguchi)",2023 World Championships,10.42,208,99.38650307
"Waddell, K (Waddell)",2023 World Championships,10.42,2,56.33802817
"Magnusson, D (Edin)",2023 World Championships,10.42,4,100.5747126
"Cernovsky, M (Klima)",2023 World Championships,10.42,208,101.5923567
"Bohac, R (Klima)",2023 World Championships,10.42,170,94.72049689
"Klipa, L (Klima)",2023 World Championships,10.42,58,84.98583569
"Klima, L (Klima)",2023 World Championships,10.42,202,92.94871795
"Greindl, D (Totzek)",2023 World Championships,10.42,210,96.59090909
"Totzek, S (Totzek)",2023 World Championships,10.42,207,97.11538462
"Jurik, M (Klima)",2023 World Championships,10.42,188,92.12827988
"Karagoz, U (Karagoz)",2023 World Championships,10.42,204,88.4244373
"Demirel, M (Karagoz)",2023 World Championships,10.42,207,99.68553459
"Yuce, O (Karagoz)",2023 World Championships,10.42,198,91.95402299
"Sutor, M (Totzek)",2023 World Championships,10.42,208,93.37539432
"Ucan, M (Karagoz)",2023 World Championships,10.42,169,98.13084112
"Kavaz, F (Karagoz)",2023 World Championships,10.42,44,79.74683544
"Ramsfjell, M (Ramsfjell)",2023 World Championships,10.42,239,103.4591195
"Ramsfjell, B (Ramsfjell)",2023 World Championships,10.42,242,102.1276596
"Sesaker, M (Ramsfjell)",2023 World Championships,10.42,242,101.8575851
"Nepstad, G (Ramsfjell)",2023 World Championships,10.42,241,101.4409222
"Muskatewitz, M (Muskatewitz)",2023 World Championships,10.42,2,119.760479
"Hufman, C (Shuster)",2023 World Championships,10.42,84,103.4682081
"De Boer, P (Hood)",2023 World Championships,10.42,8,97.49303621
"Dunstone, M (Dunstone)",2023 Player's Championships,11.18083333,106,103.1055901
"Bottcher, B (Gushue)",2023 Player's Championships,11.18083333,78,101.8461538
"Harnden, E (Dunstone)",2023 Player's Championships,11.18083333,86,106.25
"Harnden, R (Dunstone)",2023 Player's Championships,11.18083333,107,95.8677686
"Carruthers, R (Carruthers)",2023 Player's Championships,11.18083333,74,95.89905363
"Gallant, B (Jacobs)",2023 Player's Championships,11.18083333,80,103.8461538
"Walker, G (Gushue)",2023 Player's Championships,11.18083333,86,96.63865546
"Martin, K (Koe)",2023 Player's Championships,11.18083333,126,101.3812155
"Lott, C (Dunstone)",2023 Player's Championships,11.18083333,108,105.1359517
"Hebert, B (Jacobs)",2023 Player's Championships,11.18083333,80,97.75910364
"Neufeld, B (Carruthers)",2023 Player's Championships,11.18083333,108,104.5731707
"Thiessen, B (Koe)",2023 Player's Championships,11.18083333,126,101.2012012
"Kennedy, M (Jacobs)",2023 Player's Championships,11.18083333,80,102.3952096
"Gushue, B (Gushue)",2023 Player's Championships,11.18083333,85,112.5382263
"Nichols, M (Gushue)",2023 Player's Championships,11.18083333,86,100.6042296
"Samagalski, D (Carruthers)",2023 Player's Championships,11.18083333,111,93.48441926
"Tardi, T (Koe)",2023 Player's Championships,11.18083333,126,99.3902439
"Koe, K (Koe)",2023 Player's Championships,11.18083333,124,105.9375
"Hardie, G (Mouat)",2023 Player's Championships,11.18083333,76,104.5454545
"McMillan, H (Mouat)",2023 Player's Championships,11.18083333,76,98.62637363
"Schwaller, Y (Schwaller)",2023 Player's Championships,11.18083333,136,99.09365559
"Sundgren, C (Edin)",2023 Player's Championships,11.18083333,84,103.6312849
"Giovanella, M (Retornaz)",2023 Player's Championships,11.18083333,90,100.2777778
"Stopera, A (Dropkin)",2023 Player's Championships,11.18083333,68,84.43113772
"Lammie, B (Mouat)",2023 Player's Championships,11.18083333,76,100
"Howell, T (Dropkin)",2023 Player's Championships,11.18083333,68,97.80821918
"Fenner, M (Dropkin)",2023 Player's Championships,11.18083333,68,94.49541284
"Lachat, P (Schwaller)",2023 Player's Championships,11.18083333,118,98.03921569
"Eriksson, O (Edin)",2023 Player's Championships,11.18083333,84,101.8237082
"Mouat, B (Mouat)",2023 Player's Championships,11.18083333,74,95.19230769
"Michel, S (Schwaller)",2023 Player's Championships,11.18083333,135,100.5934718
"Edin, N (Edin)",2023 Player's Championships,11.18083333,82,104.3613707
"Schwarz, B (Schwaller)",2023 Player's Championships,11.18083333,126,105.3797468
"Mosaner, A (Retornaz)",2023 Player's Championships,11.18083333,90,103.030303
"Retornaz, J (Retornaz) ",2023 Player's Championships,11.18083333,84,101.5576324
"Wrana, R (Edin)",2023 Player's Championships,11.18083333,84,108.7613293
"Kyle, E (Whyte)",2023 Player's Championships,11.18083333,78,101.6806723
"Dropkin, K (Dropkin)",2023 Player's Championships,11.18083333,67,94.83870968
"Whyte, R (Whyte)",2023 Player's Championships,11.18083333,90,99.06542056
"Arman, S (Retornaz)",2023 Player's Championships,11.18083333,89,104.8338369
"McFadzean, D (Whyte)",2023 Player's Championships,11.18083333,102,98.20359281
"Brydone, R (Whyte)",2023 Player's Championships,11.18083333,102,106.116208
"Ramsfjell, M (Ramsfjell)",2023 Player's Championships,11.18083333,75,95.04643963
"Sesaker, M (Ramsfjell)",2023 Player's Championships,11.18083333,76,101.5015015
"Nepstad, G (Ramsfjell)",2023 Player's Championships,11.18083333,76,103.8674033
"Jacobs, B (Jacobs)",2023 Player's Championships,11.18083333,111,101.8018018
"Craik, J (Craik)",2023 Player's Championships,11.18083333,76,96.36363636
"Dunstone, M (Dunstone)",2023 Champions Cup,10.9025,88,104.1269841
"Bottcher, B (Gushue)",2023 Champions Cup,10.9025,103,102.7692308
"Harnden, E (Dunstone)",2023 Champions Cup,10.9025,112,98.51632047
"Harnden, R (Dunstone)",2023 Champions Cup,10.9025,88,102.7932961
"Carruthers, R (Carruthers)",2023 Champions Cup,10.9025,87,103.125
"Gallant, B (Jacobs)",2023 Champions Cup,10.9025,104,105.0898204
"Walker, G (Gushue)",2023 Champions Cup,10.9025,112,103.9215686
"Lott, C (Dunstone)",2023 Champions Cup,10.9025,88,110.3030303
"Hebert, B (Jacobs)",2023 Champions Cup,10.9025,104,100.8426966
"Neufeld, B (Carruthers)",2023 Champions Cup,10.9025,88,108.4592145
"Kennedy, M (Jacobs)",2023 Champions Cup,10.9025,104,107.1856287
"Njegovan, C (Carruthers)",2023 Champions Cup,10.9025,92,103.3333333
"Gushue, B (Gushue)",2023 Champions Cup,10.9025,108,110.1226994
"Nichols, M (Gushue)",2023 Champions Cup,10.9025,112,102.7027027
"Samagalski, D (Carruthers)",2023 Champions Cup,10.9025,92,101.510574
"Hardie, G (Mouat)",2023 Champions Cup,10.9025,111,102.6706231
"McMillan, H (Mouat)",2023 Champions Cup,10.9025,111,98.57142857
"Sundgren, C (Edin)",2023 Champions Cup,10.9025,96,106.442577
"Giovanella, M (Retornaz)",2023 Champions Cup,10.9025,16,101.3736264
"Stopera, A (Dropkin)",2023 Champions Cup,10.9025,107,94.08099688
"Lammie, B (Mouat)",2023 Champions Cup,10.9025,6,100.6042296
"Howell, T (Dropkin)",2023 Champions Cup,10.9025,108,96.07250755
"Fenner, M (Dropkin)",2023 Champions Cup,10.9025,108,96.08433735
"Eriksson, O (Edin)",2023 Champions Cup,10.9025,96,98.1981982
"Mouat, B (Mouat)",2023 Champions Cup,10.9025,76,104.8929664
"Richardson, B (Casper)",2023 Champions Cup,10.9025,108,96.94444444
"Edin, N (Edin)",2023 Champions Cup,10.9025,96,95.73170732
"Mosaner, A (Retornaz)",2023 Champions Cup,10.9025,106,97.8978979
"Wrana, R (Edin)",2023 Champions Cup,10.9025,96,106.8249258
"Kyle, E (Whyte)",2023 Champions Cup,10.9025,103,106.1281337
"Whyte, R (Whyte)",2023 Champions Cup,10.9025,102,100.6329114
"Arman, S (Retornaz)",2023 Champions Cup,10.9025,106,98.55907781
"McFadzean, D (Whyte)",2023 Champions Cup,10.9025,104,106.3444109
"Brydone, R (Whyte)",2023 Champions Cup,10.9025,104,96.66666667
"Hamilton, M (Shuster)",2023 Champions Cup,10.9025,82,94.24242424
"Shuster, J (Shuster)",2023 Champions Cup,10.9025,81,86.72839506
"Landsteiner, J (Shuster)",2023 Champions Cup,10.9025,82,96.10027855
"Jacobs, B (Jacobs)",2023 Champions Cup,10.9025,92,99.0797546
"Knapp, T (Knapp)",2023 Champions Cup,10.9025,66,98.06629834
"Armstrong, M (Knapp)",2023 Champions Cup,10.9025,52,95.74468085
"Jones, B (Knapp)",2023 Champions Cup,10.9025,66,86.48648649
"Knapp, K (Knapp)",2023 Champions Cup,10.9025,63,89.40809969
"Lilly, E (Ferris)",2023 Champions Cup,10.9025,36,104.3835616
"Currie, R (Rooney)",2023 Champions Cup,10.9025,52,95.68965517
"Smith, J (Shuster)",2023 Champions Cup,10.9025,82,93.55828221
"Lawes, C (Rooney)",2023 Champions Cup,10.9025,64,89.02439024
"Duhaime, C (Ferris)",2023 Champions Cup,10.9025,40,86.8902439
"Ferris, P (Ferris)",2023 Champions Cup,10.9025,63,77.92207792
"Kidby, D (Knapp)",2023 Champions Cup,10.9025,14,71.7325228
"Dunstone, M (Dunstone)",2023 Pointsbet Invitational,10.28933333,78,108.7774295
"Bottcher, B (Gushue)",2023 Pointsbet Invitational,10.28933333,34,103.4591195
"Harnden, E (Dunstone)",2023 Pointsbet Invitational,10.28933333,56,102.6946108
"Harnden, R (Dunstone)",2023 Pointsbet Invitational,10.28933333,78,102.2988506
"Snyder, A (Dobson)",2023 Pointsbet Invitational,10.28933333,16,102.4242424
"Carruthers, R (Carruthers)",2023 Pointsbet Invitational,10.28933333,76,106.3694268
"Howard, G (Howard)",2023 Pointsbet Invitational,10.28933333,16,104.7058824
"Gallant, B (Jacobs)",2023 Pointsbet Invitational,10.28933333,34,114.9847095
"Walker, G (Gushue)",2023 Pointsbet Invitational,10.28933333,56,106.6282421
"Martin, K (Koe)",2023 Pointsbet Invitational,10.28933333,20,98.29059829
"Lott, C (Dunstone)",2023 Pointsbet Invitational,10.28933333,78,101.5060241
"Howard, S (Howard)",2023 Pointsbet Invitational,10.28933333,16,94.93243243
"Hebert, B (Jacobs)",2023 Pointsbet Invitational,10.28933333,34,108.6834734
"March, T (Howard) ",2023 Pointsbet Invitational,10.28933333,16,83.11688312
"Neufeld, B (Carruthers)",2023 Pointsbet Invitational,10.28933333,78,100.9118541
"Kennedy, M (Jacobs)",2023 Pointsbet Invitational,10.28933333,34,99.41176471
"Njegovan, C (Carruthers)",2023 Pointsbet Invitational,10.28933333,76,108.2857143
"Gushue, B (Gushue)",2023 Pointsbet Invitational,10.28933333,56,107.9268293
"Marsh, D (McEwen)",2023 Pointsbet Invitational,10.28933333,54,104.3859649
"Doering, K (Sluchinski)",2023 Pointsbet Invitational,10.28933333,36,98.75389408
"Nichols, M (Gushue)",2023 Pointsbet Invitational,10.28933333,56,105.2469136
"Samagalski, D (Carruthers)",2023 Pointsbet Invitational,10.28933333,76,102.7355623
"Camm, M (Howard)",2023 Pointsbet Invitational,10.28933333,20,75.14450867
"Tardi, T (Koe)",2023 Pointsbet Invitational,10.28933333,20,108.3591331
"Mathers, D (Howard)",2023 Pointsbet Invitational,10.28933333,16,105.9561129
"Koe, K (Koe)",2023 Pointsbet Invitational,10.28933333,20,87.66233766
"Epping, J (Epping)",2023 Pointsbet Invitational,10.28933333,20,93.16770186
"Venance, G (Venance)",2023 Pointsbet Invitational,10.28933333,36,100.5988024
"McEwen, M (McEwen)",2023 Pointsbet Invitational,10.28933333,54,105.2147239
"Janssen, P (Beuk)",2023 Pointsbet Invitational,10.28933333,20,93.93939394
"Sturmay, K (Sturmay)",2023 Pointsbet Invitational,10.28933333,36,104.7468354
"Marsh, K (McEwen)",2023 Pointsbet Invitational,10.28933333,54,102.9761905
"Flasch, C (McEwen)",2023 Pointsbet Invitational,10.28933333,54,100.8982036
"Sluchinski, A (Koe)",2023 Pointsbet Invitational,10.28933333,16,103.1152648
"Drummond, K (Scoffin)",2023 Pointsbet Invitational,10.28933333,16,85.67073171
"Flatt, A (Wiebe)",2023 Pointsbet Invitational,10.28933333,38,102.5210084
"Harty, J (Van Amsterdam)",2023 Pointsbet Invitational,10.28933333,16,77.95527157
"Wiebe, R (Mooibroek)",2023 Pointsbet Invitational,10.28933333,38,97.49216301
"Webster, D (Sluchinski)",2023 Pointsbet Invitational,10.28933333,16,105.4285714
"Goller, K (Sturmay)",2023 Pointsbet Invitational,10.28933333,36,101.1560694
"Neuert, J (Tao)",2023 Pointsbet Invitational,10.28933333,16,90.28213166
"Naugler, A (Tao)",2023 Pointsbet Invitational,10.28933333,16,86.93181818
"Gauthier, J (McDonald)",2023 Pointsbet Invitational,10.28933333,20,98.13084112
"Flatt, S (Wiebe)",2023 Pointsbet Invitational,10.28933333,38,98.14814815
"Dilello, T (Wiebe)",2023 Pointsbet Invitational,10.28933333,38,101.2307692
"Tao, J (Tao)",2023 Pointsbet Invitational,10.28933333,16,73.91304348
"Jacobs, B (Jacobs)",2023 Pointsbet Invitational,10.28933333,76,107.6923077
"Davies, Z (Davies)",2023 Pointsbet Invitational,10.28933333,16,106.0606061
"Mooibroek, S (Mooibroek)",2023 Pointsbet Invitational,10.28933333,18,89.1025641
"Mulima, K (Mooibroek)",2023 Pointsbet Invitational,10.28933333,18,96.8847352
"Pearce, B (Mooibroek)",2023 Pointsbet Invitational,10.28933333,18,92.91784703
"Small, W (Mooibroek)",2023 Pointsbet Invitational,10.28933333,18,107.5
"Dobson, J (Dobson)",2023 Pointsbet Invitational,10.28933333,15,87.22741433
"Garner, N (Dobson)",2023 Pointsbet Invitational,10.28933333,16,107.6923077
"Abrams, M (Dobson)",2023 Pointsbet Invitational,10.28933333,10,90.90909091
"Genjaga, K (Dobson)",2023 Pointsbet Invitational,10.28933333,6,89.03743316
"Keon, J (Balsdon)",2023 Pointsbet Invitational,10.28933333,18,106.2695925
"Johnson, T (Kleiter)",2023 Pointsbet Invitational,10.28933333,40,99.43502825
"Mattern, J (Kleiter)",2023 Pointsbet Invitational,10.28933333,40,99.38461538
"Samoy, C (Balsdon)",2023 Pointsbet Invitational,10.28933333,18,98.73015873
"Talbott, T (Balsdon)",2023 Pointsbet Invitational,10.28933333,18,98.61495845
"Kleiter, R (Kleiter)",2023 Pointsbet Invitational,10.28933333,40,98.14241486
"Hall, M (Kleiter)",2023 Pointsbet Invitational,10.28933333,40,97.52321981
"Balsdon, G (Balsdon)",2023 Pointsbet Invitational,10.28933333,18,95.28619529
"Dunstone, M (Dunstone)",2023 GSOC National,10.808125,57,95.37037037
"Bottcher, B (Gushue)",2023 GSOC National,10.808125,85,109.4512195
"Harnden, E (Dunstone)",2023 GSOC National,10.808125,58,99.44751381
"Carruthers, R (Carruthers)",2023 GSOC National,10.808125,60,92.65175719
"Gallant, B (Jacobs)",2023 GSOC National,10.808125,88,104.4378698
"Walker, G (Gushue)",2023 GSOC National,10.808125,56,98.33795014
"Martin, K (Koe)",2023 GSOC National,10.808125,66,102.4861878
"Lott, C (Dunstone)",2023 GSOC National,10.808125,58,97.2972973
"Hebert, B (Jacobs)",2023 GSOC National,10.808125,88,104.1551247
"Neufeld, B (Carruthers)",2023 GSOC National,10.808125,58,99.39577039
"Kennedy, M (Jacobs)",2023 GSOC National,10.808125,88,99.10979228
"Njegovan, C (Carruthers)",2023 GSOC National,10.808125,62,100
"Gushue, B (Gushue)",2023 GSOC National,10.808125,55,108.1081081
"Nichols, M (Gushue)",2023 GSOC National,10.808125,56,103.5294118
"Samagalski, D (Carruthers)",2023 GSOC National,10.808125,62,98.51190476
"Tardi, T (Koe)",2023 GSOC National,10.808125,66,95.82089552
"Koe, K (Koe)",2023 GSOC National,10.808125,66,104.3613707
"Hardie, G (Mouat)",2023 GSOC National,10.808125,75,100.5934718
"McMillan, H (Mouat)",2023 GSOC National,10.808125,75,108.3798883
"Schwaller, Y (Schwaller)",2023 GSOC National,10.808125,98,105.4545455
"Sundgren, C (Edin)",2023 GSOC National,10.808125,110,106.162465
"Giovanella, M (Retornaz)",2023 GSOC National,10.808125,106,105.027933
"Stopera, A (Dropkin)",2023 GSOC National,10.808125,78,100
"Lammie, B (Mouat)",2023 GSOC National,10.808125,76,103.3333333
"Howell, T (Dropkin)",2023 GSOC National,10.808125,78,101.6713092
"Fenner, M (Dropkin)",2023 GSOC National,10.808125,78,100
"Lachat, P (Schwaller)",2023 GSOC National,10.808125,98,101.1204482
"Eriksson, O (Edin)",2023 GSOC National,10.808125,110,103.5820896
"Mouat, B (Mouat)",2023 GSOC National,10.808125,75,99.09638554
"Michel, S (Schwaller)",2023 GSOC National,10.808125,98,106.9277108
"Edin, N (Edin)",2023 GSOC National,10.808125,108,104.6296296
"Schwarz, B (Schwaller)",2023 GSOC National,10.808125,96,101.5337423
"Mosaner, A (Retornaz)",2023 GSOC National,10.808125,106,110.2409639
"Retornaz, J (Retornaz) ",2023 GSOC National,10.808125,103,107.2507553
"Wrana, R (Edin)",2023 GSOC National,10.808125,110,103.2835821
"Kyle, E (Whyte)",2023 GSOC National,10.808125,80,104.4568245
"Dropkin, K (Dropkin)",2023 GSOC National,10.808125,76,94.76923077
"Whyte, R (Whyte)",2023 GSOC National,10.808125,80,104.5045045
"Arman, S (Retornaz)",2023 GSOC National,10.808125,106,107.6696165
"McFadzean, D (Whyte)",2023 GSOC National,10.808125,79,106.9069069
"Brydone, R (Whyte)",2023 GSOC National,10.808125,80,108.0118694
"Sluchinski, A (Koe)",2023 GSOC National,10.808125,60,92.23602484
"Drummond, K (Scoffin)",2023 GSOC National,10.808125,60,88.32335329
"Harty, J (Van Amsterdam)",2023 GSOC National,10.808125,60,95.74468085
"Webster, D (Sluchinski)",2023 GSOC National,10.808125,60,95.8677686
"Shuster, J (Shuster)",2023 GSOC National,10.808125,53,90.18987342
"Gauthier, J (McDonald)",2023 GSOC National,10.808125,66,101.2084592
"Plys, C (Shuster)",2023 GSOC National,10.808125,81,99.39393939
"Landsteiner, J (Shuster)",2023 GSOC National,10.808125,15,98.02259887
"Tanida, Y (Yamaguchi)",2023 GSOC National,10.808125,62,101.8404908
"Yamaguchi, T (Yamaguchi)",2023 GSOC National,10.808125,64,99.7005988
"Koizumi, S (Yamaguchi)",2023 GSOC National,10.808125,64,103.0470914
"Yamamoto, T (Yamaguchi)",2023 GSOC National,10.808125,64,95.46827795
"Jacobs, B (Jacobs)",2023 GSOC National,10.808125,62,103.8922156
"Watt, M (Craik)",2023 GSOC National,10.808125,81,97.31343284
"Haswell, B (Waddell)",2023 GSOC National,10.808125,82,102.7932961
"Purcell, O (Purcell)",2023 GSOC National,10.808125,53,86.91588785
"Craik, J (Craik)",2023 GSOC National,10.808125,81,93.49845201
"Bryce, A (Waddell)",2023 GSOC National,10.808125,82,97.90419162
"McEachren, A (Purcell)",2023 GSOC National,10.808125,54,99.72222222
"Hufman, C (Shuster)",2023 GSOC National,10.808125,66,96.58119658
